exp,file_num,t_entry,motion_pre,arrival_calls,mean,std,p05,p25,dark_abs,skew
517,190,147.0227,0.0018565995525727,0,108.2907485961914,53.71689987182617,11.0,68.0,0.1988177083333333,-0.1335931718349456
517,192,245.6679,0.001682774049217,9,108.56875610351562,54.8001823425293,11.0,68.0,0.2103708333333333,-0.1072489246726036
517,196,86.2252,0.0033581655480984,5,106.5796890258789,55.01387023925781,11.0,66.0,0.2179963541666666,-0.0483848638832569
518,2,162.4427,2.237136465324385e-07,0,112.99138641357422,55.55694961547852,11.0,72.0,0.1870578125,-0.2371400445699691
518,5,334.079,0.0031156599552572,7,108.18771362304688,54.58527755737305,11.0,67.0,0.2101463541666666,-0.1288449168205261
518,8,106.2327,0.0024393736017897,12,108.51081085205078,55.976844787597656,11.0,68.0,0.2106166666666666,-0.0432157814502716
518,14,239.7485,0.0,0,113.02086639404295,55.71210861206055,11.0,72.0,0.190028125,-0.236523225903511
518,20,358.0572,0.0035427293064876,0,99.86681365966795,52.80840301513672,9.0,64.0,0.22746875,0.1155254170298576
519,4,55.004,0.0001541387024608,12,98.4175033569336,55.23613357543945,9.0,58.0,0.2600380208333333,0.2131417393684387
519,17,346.1932,0.0002087248322147,4,104.293212890625,53.86632537841797,10.0,66.0,0.2099421875,0.0127305528149008
519,36,145.9283,0.0019706935123042,1,102.01849365234376,53.515174865722656,10.0,64.0,0.219734375,0.0692190304398536
519,43,48.2111,5.100671140939597e-05,5,105.48758697509766,56.82927703857422,11.0,63.0,0.2379880208333333,0.057764858007431
519,58,208.6437,0.0032776286353467,0,101.05040740966795,55.776485443115234,10.0,60.0,0.2495979166666666,0.1358036547899246
519,83,292.8008,0.0018968680089485,6,102.43778228759766,54.308624267578125,10.0,63.0,0.2331223958333333,0.0561237037181854
519,88,219.185,0.0010006711409395,9,99.22091674804688,54.06232833862305,9.0,59.0,0.2520973958333333,0.1504071950912475
519,98,140.9775,2.013422818791946e-06,18,102.7453842163086,53.383182525634766,10.0,65.0,0.2210635416666666,0.0622256733477115
519,112,260.4536,0.0,0,112.55341339111328,56.268741607666016,11.0,73.0,0.1890520833333333,-0.1333910673856735
519,117,334.0737,1.3199105145413872e-05,0,106.81961822509766,56.35322952270508,11.0,66.0,0.2227828125,-0.0056099956855177
519,125,184.9795,0.0,0,113.32898712158205,55.7461051940918,12.0,73.0,0.1834276041666666,-0.2056364864110946
519,130,255.2112,0.0032192393736017,0,110.6011962890625,56.25426483154297,11.0,68.0,0.1967291666666666,-0.1000015288591384
519,145,176.399,5.592841163310963e-06,0,107.60044860839844,53.53136444091797,11.0,70.0,0.1908640625,-0.0829087048768997
519,175,242.4709,9.597315436241612e-05,2,101.98946380615234,56.308380126953125,10.0,61.0,0.2408838541666666,0.1829261481761932
519,191,313.9182,6.711409395973154e-07,4,111.69190216064452,55.8909797668457,11.0,71.0,0.1958572916666666,-0.162256971001625
519,200,311.9363,4.026845637583893e-06,16,106.70821380615234,56.138916015625,11.0,65.0,0.2296661458333333,-0.032402828335762
520,1,265.2792,0.0,0,115.37673950195312,57.566741943359375,11.0,71.0,0.1898755208333333,-0.2747161388397217
520,6,213.314,1.5659955257270697e-06,1,100.27434539794922,55.16521072387695,9.0,59.0,0.2501989583333333,0.1548884361982345
521,6,137.4369,0.0018306487695749,2,100.1293487548828,54.57748031616211,9.0,61.0,0.2412302083333333,0.1480525434017181
521,49,325.352,0.0,10,110.58838653564452,55.73944854736328,11.0,70.0,0.19908125,-0.1756209731101989
521,53,266.8874,0.0,1,107.41345977783205,56.00665664672852,11.0,67.0,0.2164505208333333,-0.0489728040993213
525,3,250.0277,0.0,0,117.0490493774414,58.92774963378906,12.0,72.0,0.2008666666666666,-0.2995111048221588
525,16,316.6846,0.0010447427293064,0,111.47332000732422,58.47663116455078,11.0,66.0,0.2194625,-0.1764748394489288
526,7,154.5067,0.000638255033557,0,115.90121459960938,59.37997817993164,11.0,68.0,0.2119942708333333,-0.2693895101547241
526,11,297.8312,0.0008550335570469,1,113.6591796875,57.17620849609375,11.0,73.0,0.1947572916666666,-0.2441775053739547
526,15,107.5487,3.8031319910514553e-06,0,114.4060287475586,58.71979522705078,11.0,74.0,0.1911984375,-0.1274230331182479
526,20,108.9569,0.0,0,118.32643127441406,59.20122528076172,11.0,74.0,0.1882895833333333,-0.3071398138999939
526,31,40.0239,4.47427293064877e-07,0,122.84042358398438,60.83772659301758,12.0,75.0,0.1883927083333333,-0.4037619531154632
526,37,315.7398,0.0,0,121.0136489868164,60.00521087646485,12.0,81.0,0.1801848958333333,-0.3181224465370178
526,42,137.9315,0.0026503355704697,5,115.21725463867188,58.911888122558594,11.0,77.0,0.2006130208333333,-0.2085607647895813
526,90,28.6138,0.0023279642058165,0,111.52873229980467,58.54068756103516,10.0,71.0,0.197728125,-0.0513248480856418
526,95,3.2853,0.0010818791946308,3,107.87166595458984,57.998756408691406,10.0,66.0,0.2158213541666666,0.0539071559906005
527,8,34.1551,0.0012583892617449,0,111.64800262451172,59.63887023925781,11.0,68.0,0.2184317708333333,-0.0685743242502212
530,3,7.4853,2.6845637583892617e-06,6,109.93819427490234,56.16738510131836,10.0,73.0,0.1948229166666666,-0.1213453263044357
530,10,63.4045,2.0581655480984346e-05,10,104.53688049316406,55.7528190612793,10.0,67.0,0.2196166666666666,0.0167033728212118
534,4,153.8186,0.0005398210290827,0,105.65423583984376,53.74299240112305,11.0,68.0,0.1988541666666666,0.00310336262919
534,10,44.5747,0.000265995525727,2,104.92794799804688,54.84467315673828,11.0,70.0,0.2099328125,0.0868744403123855
535,10,262.6817,5.05592841163311e-05,1,104.67984771728516,55.77273178100586,10.0,68.0,0.2085838541666666,0.1208695992827415
535,27,302.5689,4.384787472035794e-05,5,98.24533081054688,53.24263381958008,8.0,64.0,0.2315619791666666,0.2163423895835876
541,6,28.5779,0.0001255033557046,3,104.3091278076172,54.65889358520508,10.0,67.0,0.2153635416666666,0.0677289143204689
541,12,86.2682,0.000110514541387,1,103.00845336914062,54.60276412963867,10.0,64.0,0.2320942708333333,0.074928693473339
544,10,127.1735,0.0021818791946308,0,107.08148193359376,55.21981048583984,11.0,72.0,0.2027645833333333,0.0375681333243846
544,13,181.7618,0.0,0,106.41510009765624,55.068389892578125,11.0,66.0,0.2254369791666666,-0.0439483933150768
545,28,18.2676,3.579418344519015e-05,6,95.6330337524414,54.134376525878906,7.0,58.0,0.2595744791666666,0.300836443901062
545,73,203.8498,0.0017689038031319,4,94.9300765991211,53.74402618408203,7.0,58.0,0.2617276041666667,0.3294638395309448
545,82,198.748,2.61744966442953e-05,0,102.69720458984376,55.45127868652344,10.0,66.0,0.2235083333333333,0.1616448760032653
545,108,53.1918,0.0001378076062639,0,107.21424102783205,56.60000228881836,11.0,67.0,0.2174375,0.0355009362101554
545,123,139.1521,0.0005384787472035,0,106.03257751464844,56.15229415893555,10.0,66.0,0.226371875,0.0433561578392982
545,145,86.3823,2.550335570469799e-05,0,108.47801208496094,56.39126205444336,11.0,71.0,0.20755,-0.0448066480457782
545,169,79.5886,0.0010185682326621,4,98.24786376953124,54.759891510009766,8.0,59.0,0.2534708333333333,0.2358715236186981
545,170,166.4141,0.0035695749440715,0,97.57186889648438,54.49279022216797,8.0,59.0,0.2538697916666667,0.2524334788322449
545,172,145.2917,2.8411633109619688e-05,1,98.23146057128906,54.665809631347656,8.0,60.0,0.2475192708333333,0.2436647266149521
545,177,221.5741,0.0026789709172259,1,103.11356353759766,54.682865142822266,10.0,65.0,0.223378125,0.0794047489762306
545,180,177.4949,0.0013434004474272,4,106.30436706542967,55.27877807617188,10.0,66.0,0.2183515625,-0.025426547974348
548,2,342.2333,0.0001961968680089,1,107.41683959960938,57.35760498046875,11.0,64.0,0.2328671875,-0.0132426861673593
548,20,152.5906,7.606263982102909e-05,1,106.02482604980467,56.01043319702149,10.0,68.0,0.2231020833333333,0.0049046440981328
548,114,186.2837,0.0005689038031319,0,109.82047271728516,55.6640625,12.0,68.0,0.1996609375,-0.0979021042585372
548,115,299.8951,8.053691275167787e-06,2,109.46388244628906,55.43405532836914,12.0,68.0,0.2054739583333333,-0.0951618924736976
548,121,230.6045,0.003600447427293,3,109.49127960205078,56.46643829345703,11.0,67.0,0.212959375,-0.0563720688223838
548,152,152.6661,1.5659955257270692e-06,11,101.16217041015624,54.81312942504883,10.0,63.0,0.2324979166666666,0.1843284517526626
548,155,338.2229,0.000741610738255,9,102.2381591796875,56.20056915283203,10.0,60.0,0.2451604166666666,0.1682368218898773
548,160,158.8036,0.0001653243847874,0,105.4918441772461,55.14616012573242,11.0,67.0,0.2188041666666666,0.0660972818732261
549,14,174.0921,0.0031270693512304,13,98.57620239257812,55.89510345458984,9.0,57.0,0.2681947916666666,0.2274878919124603
549,18,48.3601,3.579418344519016e-06,0,109.30043029785156,58.5633544921875,11.0,61.0,0.2402588541666666,-0.0273914411664009
550,22,164.4837,0.0014270693512304,2,104.90022277832033,56.75035858154297,11.0,60.0,0.2468713541666666,0.0914170518517494
552,2,240.8727,4.608501118568233e-05,14,107.13433837890624,56.665435791015625,11.0,61.0,0.2377880208333333,-0.0184371508657932
552,76,300.6119,0.0009456375838926,0,107.25460052490234,57.9213981628418,11.0,60.0,0.246475,0.0235971175134181
552,100,294.2759,0.0031982102908277,5,96.48226165771484,54.07167434692383,8.0,57.0,0.2683864583333333,0.2935236990451813
555,15,29.5826,0.0026574944071588,1,100.4701156616211,53.60005569458008,9.0,63.0,0.2374729166666666,0.1539383232593536
555,41,204.5316,0.0007194630872483,5,98.63321685791016,54.48697280883789,9.0,59.0,0.2523135416666666,0.2161189913749694
555,70,150.0629,0.001797091722595,6,98.3245849609375,56.21017837524414,9.0,55.0,0.2787286458333333,0.2279687970876693
555,93,86.9168,3.1319910514541385e-06,6,97.11483001708984,55.04475021362305,8.0,57.0,0.2682447916666666,0.2861385345458984
555,97,34.3375,0.0014720357941834,5,95.89191436767578,54.8807487487793,8.0,57.0,0.2646713541666666,0.3385112583637237
555,140,178.0634,2.997762863534676e-05,0,112.82274627685548,59.252662658691406,12.0,70.0,0.2153567708333333,-0.0392514392733573
557,11,308.0311,0.0008646532438478,6,99.90470123291016,56.70493698120117,9.0,54.0,0.2774322916666666,0.1678937375545501
557,67,189.8168,0.0011939597315436,4,99.53729248046876,56.00874328613281,9.0,57.0,0.2648369791666666,0.1741993427276611
559,10,124.7474,2.2818791946308727e-05,1,103.96013641357422,55.491729736328125,10.0,61.0,0.2414916666666666,0.0264344401657581
563,10,228.6029,0.0001257270693512,0,110.8328857421875,59.63266372680664,10.0,58.0,0.2570359375,-0.1864726990461349
565,30,156.3799,0.0010114093959731,0,106.49925231933594,58.163944244384766,10.0,58.0,0.25676875,-0.0320295691490173
565,33,276.8884,0.0031232662192393,9,104.03385162353516,55.86922073364258,10.0,61.0,0.2436010416666666,0.0356864258646965
565,36,221.114,0.0022442953020134,0,105.65931701660156,57.552284240722656,10.0,61.0,0.2423354166666666,0.020127223804593
565,93,240.7827,0.002200447427293,6,103.10749053955078,57.8707275390625,10.0,57.0,0.2664854166666666,0.1088295876979827
565,95,347.9213,0.0001205816554809,3,104.40283966064452,57.7629280090332,10.0,58.0,0.2608572916666666,0.0671290755271911
565,98,165.4439,4.832214765100671e-05,3,106.8977279663086,57.06925201416016,10.0,64.0,0.2289786458333333,-0.0002930238842964
565,103,339.1032,0.0002565995525727,0,106.60362243652344,58.03594970703125,10.0,60.0,0.2470114583333333,0.012931190431118
565,126,16.4724,0.0018738255033557,0,107.73704528808594,57.62385177612305,10.0,65.0,0.2281151041666666,-0.0228356514126062
566,3,241.285,0.0,0,94.78533172607422,59.259368896484375,6.0,50.0,0.3036260416666667,0.3199593126773834
492,4,192.4373,2.237136465324385e-07,0,139.7749786376953,71.66497039794922,16.0,82.0,0.1663072916666666,-0.3343190252780914
492,10,275.5436,0.0,0,139.3912811279297,71.2885971069336,16.0,79.0,0.1732015625,-0.3594996631145477
492,15,28.3051,0.0004740492170022,4,137.908935546875,69.09388732910156,16.0,82.0,0.1681739583333333,-0.3878035247325897
493,12,231.8181,3.914988814317673e-05,8,129.7580108642578,66.20275115966797,15.0,77.0,0.1769479166666666,-0.2793456614017486
493,16,12.6229,0.0033080536912751,0,127.94086456298828,67.4515151977539,15.0,70.0,0.2012359375,-0.2153300046920776
493,21,185.4504,9.395973154362417e-05,5,121.12187957763672,66.35493469238281,14.0,65.0,0.2264145833333333,-0.1089162155985832
493,37,89.45,0.0029545861297539,0,123.1290054321289,66.02710723876953,14.0,68.0,0.214921875,-0.1918201595544815
493,44,196.7464,0.0031469798657718,5,116.21923065185548,62.61810302734375,12.0,65.0,0.2235541666666666,-0.0755789652466774
493,52,354.6169,0.0017503355704697,0,119.20484924316406,62.03375625610352,12.0,68.0,0.2044869791666666,-0.191854178905487
493,90,278.2422,0.0032308724832214,3,119.41483306884766,62.0737190246582,12.0,71.0,0.199665625,-0.1781490296125412
493,112,160.7786,3.8031319910514553e-06,7,119.34197998046876,62.397682189941406,13.0,70.0,0.2008546875,-0.1545875817537307
493,117,86.5495,0.0037624161073825,10,119.70033264160156,61.15940475463867,12.0,72.0,0.1906916666666666,-0.2245497703552246
493,123,99.6343,0.0020953020134228,3,114.99170684814452,60.31254959106445,12.0,70.0,0.20304375,-0.0987110882997512
494,1,232.4107,1.1409395973154363e-05,0,117.53311157226562,62.23826217651367,12.0,72.0,0.193584375,-0.0762935355305671
494,24,206.3621,1.588366890380313e-05,0,115.68109893798828,62.316402435302734,11.0,67.0,0.2188848958333333,-0.0422824658453464
494,35,35.8101,0.0035816554809843,0,109.11489868164062,62.63982772827149,11.0,59.0,0.2550364583333333,0.1240630596876144
496,0,284.2508,0.0,0,123.54133605957033,64.74748992919922,14.0,67.0,0.2215651041666666,-0.2849717140197754
496,7,137.5062,3.512304250559284e-05,8,113.56349182128906,61.911739349365234,12.0,63.0,0.2387317708333333,-0.0727797374129295
496,14,96.4219,0.0020120805369127,3,121.12906646728516,64.10713195800781,14.0,64.0,0.2351109375,-0.2557028830051422
497,8,58.4513,0.0016357941834451,3,107.06379699707033,58.64881896972656,12.0,61.0,0.2421109375,0.0969621464610099
497,27,356.3572,1.633109619686801e-05,0,113.0035629272461,59.281036376953125,12.0,67.0,0.220815625,-0.1032752022147178
497,68,352.9903,0.0006729306487695,0,110.46334838867188,57.56900024414063,12.0,65.0,0.2267526041666666,-0.1100004464387893
497,98,91.1731,0.0003046979865771,11,112.97295379638672,61.27548599243164,12.0,63.0,0.2378671875,-0.0634865909814834
497,110,26.5551,0.0005006711409395,7,119.82524871826172,61.19084930419922,14.0,70.0,0.2069276041666666,-0.2624955773353576
497,116,235.2988,4.921700223713648e-06,3,114.64276885986328,58.75859832763672,12.0,73.0,0.1943692708333333,-0.1496694684028625
497,124,175.1112,5.369127516778524e-06,0,111.86016082763672,60.50675201416016,12.0,63.0,0.2339125,-0.0730671063065528
497,136,15.5938,0.0,0,123.36518096923828,62.860008239746094,14.0,74.0,0.1932140625,-0.2694011926651001
497,143,226.4707,0.0002357941834451,1,109.54962158203124,58.3060302734375,12.0,65.0,0.2221578125,-0.0080632744356989
497,161,213.3559,4.921700223713647e-06,13,110.05895233154295,57.06498336791992,12.0,66.0,0.2153994791666666,-0.1208835318684578
497,169,168.2101,2.237136465324385e-07,0,120.36468505859376,61.06614303588867,14.0,72.0,0.2061,-0.2983601689338684
497,173,324.6156,4.47427293064877e-07,1,112.28836822509766,58.1562385559082,12.0,68.0,0.2108234375,-0.1357388794422149
497,190,337.615,2.9082774049217005e-06,0,112.97850799560548,57.59490966796875,12.0,71.0,0.1960416666666666,-0.1578894406557083
497,196,306.0507,1.2080536912751678e-05,7,111.287841796875,56.65544128417969,12.0,72.0,0.198328125,-0.1223462149500846
497,204,43.2745,0.0036666666666666,7,115.0118637084961,61.99396133422852,12.0,66.0,0.222390625,-0.0835667103528976
497,213,196.1471,0.0,2,121.5387954711914,60.90542984008789,14.0,73.0,0.2019963541666666,-0.3356399536132812
498,4,26.3139,0.0017682326621923,11,118.05120086669922,62.04932403564453,14.0,68.0,0.2160333333333333,-0.1550367176532745
499,5,223.7078,1.5212527964205818e-05,1,111.8849868774414,59.43031692504883,12.0,65.0,0.2329932291666666,-0.1305658519268036
501,1,351.0413,2.237136465324385e-06,3,113.42082214355467,58.62222671508789,12.0,70.0,0.1984015625,-0.0654641240835189
501,34,20.4776,0.0017872483221476,3,112.1972198486328,57.8138542175293,12.0,70.0,0.20261875,-0.0855728089809417
501,79,213.9361,6.554809843400448e-05,4,111.32620239257812,57.01354217529297,12.0,73.0,0.1850786458333333,0.0430797897279262
501,102,339.1401,0.0004451901565995,2,110.4762725830078,59.11945343017578,12.0,64.0,0.2328109375,-0.0132400868460536
501,114,9.466,2.237136465324385e-07,0,122.6405029296875,61.6134033203125,14.0,74.0,0.1960833333333333,-0.2830675542354584
501,123,259.084,0.0,4,121.92757415771484,60.292240142822266,14.0,78.0,0.1799479166666666,-0.2596966624259949
501,133,223.7047,7.002237136465324e-05,2,114.7332763671875,56.79870223999024,12.0,73.0,0.1870651041666666,-0.2281707227230072
501,137,342.4578,0.0029272930648769,1,118.0973129272461,59.46721267700195,12.0,74.0,0.1871984375,-0.1737937182188034
501,163,335.7289,4.47427293064877e-07,14,115.6923828125,57.969329833984375,12.0,74.0,0.1920895833333333,-0.1970271319150924
501,167,281.0109,0.0006190156599552,6,115.32372283935548,58.72767639160156,12.0,73.0,0.1890432291666666,-0.1096083223819732
501,175,92.259,1.0290827740492173e-05,16,109.84503173828124,57.20952606201172,12.0,66.0,0.22213125,-0.0804268419742584
501,189,25.6721,0.0026568232662192,0,118.95358276367188,57.08784484863281,13.0,78.0,0.1716666666666666,-0.3375076651573181
501,202,162.5312,0.0018697986577181,4,107.16100311279295,54.62440872192383,11.0,67.0,0.2070802083333333,-0.0560104362666606
501,216,69.0077,0.0,0,116.9782943725586,56.06607055664063,12.0,77.0,0.1719447916666666,-0.3197704553604126
504,0,266.3015,6.7114093959731546e-06,6,100.42033386230467,54.84266662597656,10.0,59.0,0.2555661458333333,0.1463156342506408
504,8,196.7107,6.7114093959731546e-06,0,106.13526916503906,56.83547592163086,12.0,61.0,0.2408932291666666,0.0223586875945329
504,9,89.8133,0.0006780760626398,6,105.34473419189452,56.40584182739258,11.0,61.0,0.2430739583333333,0.0316453948616981
504,17,13.7305,0.0004825503355704,1,96.06935119628906,56.8105583190918,9.0,51.0,0.2931020833333333,0.2562420964241028
504,38,289.4293,0.0018503355704697,0,98.30348205566406,57.60025405883789,9.0,52.0,0.2952640625,0.2184106707572937
504,54,9.565,0.000421029082774,1,99.65833282470705,57.38424301147461,10.0,54.0,0.2856453125,0.2145652920007705
504,67,145.6748,0.0021111856823266,0,98.19087982177734,55.61456680297852,9.0,56.0,0.2793833333333333,0.2384365350008011
